"","cluster","ra_group_factor","ra_site","age_group","n_cluster","matched","f_wt_totcore98","posterior","badmatch","r_postturnout","r_pretreatturnout","r_postregturnout","evervoted_pre","evervoted_post","x_f_ch_male","x_f_ad_male","ra_year","tract_unemp","tract_welf","tract_femalehead","tract_minority","tract_poverty","tract_college","grad_hs","attend_coll","work","parent","jail","sex_f","f_svy_yob_imp_ytgc","f_wt_totsvy","f_wt_totsvy_ad","f_c9010t_histatus_dw","f_c9010t_pblack_dw","f_c9010t_pcolldeg_dw","f_c9010t_pemp_dw","local_poverty_posttreat","f_c9010t_phisp_dw","f_c9010t_pfsfem_dw","f_c9010t_pminorty_dw","f_c9010t_pwelf_dw","x_f_site_balt","x_f_site_bos","x_f_site_chi","x_f_site_la","x_f_ad_le_35","x_f_ad_36_40","x_f_ad_41_45","x_f_ad_46_50","x_f_ch_age10","x_f_ch_age11","x_f_ch_age12","x_f_ch_age13","x_f_ch_age14","x_f_ch_age15","x_f_ch_age16","x_f_ch_age17","x_f_ch_age18","x_f_ch_age19","x_f_ch_age20","x_f_ad_edged","x_f_ad_edgradhs","x_f_ad_edgradhs_miss","x_f_ad_edinsch","x_f_ad_ethn_hisp","x_f_ad_nevmarr","x_f_ad_parentu18","x_f_ad_race_black","x_f_ad_race_other","x_f_ad_working","x_f_hh_disabl","x_f_hh_noteens","x_f_hh_size2","x_f_hh_size3","x_f_hh_size4","x_f_c1_behprb","x_f_c1_behprb_miss","x_f_c1_expel","x_f_c1_expel_miss","x_f_c1_gifted","x_f_c1_gifted_miss","x_f_c1_lrnprb","x_f_c1_lrnprb_miss","x_f_c1_schcll","x_f_ch_schplay","x_f_ch_schplay_miss","x_f_ch_specmed","x_f_c2_hosp","x_f_c2_hosp_miss","x_f_c2_lowbw","x_f_c2_lowbw_miss","x_f_c2_read","x_f_c2_read_miss","x_f_hood_5y","x_f_hood_chat","x_f_hh_victim","x_f_hh_afdc","x_f_hh_car","x_f_hood_nbrkid","x_f_hood_nofamily","x_f_hood_unsafenit","x_f_hood_verydissat","x_f_hood_nofriend","x_f_hous_fndapt","x_f_hous_mov3tm","x_f_hous_movdrgs","x_f_hous_movschl","x_f_hous_sec8bef"
"575","133_23","section 8",5,"young_kid",11,0.181818181818182,0.671517273894492,0.880523575595441,0,0.0272727272727273,0,0.15,0,0.0909090909090909,1,0,1996.63636363636,0.162666068807467,0.150019637541963,0.52193579150332,0.890717243333804,0.358980584905669,0.185076940922289,1,1,NA,0,0,0,1989.18181818182,0.366282149396996,0.55771015055244,0.238687781339917,0.458737519028044,0.185076940922289,0.837333931192533,0.358980584905669,0.416791152209063,0.52193579150332,0.890717243333804,0.150019637541963,0,0,0,0,0.0909090909090909,0.363636363636364,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0.363636363636364,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.272727272727273,0.454545454545455,0.545454545454545,0.363636363636364,0.454545454545455,0.454545454545455,0.0909090909090909,0.0909090909090909,0.636363636363636,0,0.181818181818182,0.363636363636364,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.218899320965972,0.0909090909090909,0.0909090909090909,0.290870567015855,0,0,0,0,0,0,0.636363636363636,0.363636363636364,0.545454545454545,0.818181818181818,0.0909090909090909,0.454545454545455,0.636363636363636,0.454545454545455,0.545454545454545,0.636363636363636,0.545454545454545,0.0909090909090909,0.727272727272727,0.727272727272727,0.363636363636364
"576","133_24","section 8",5,"young_kid",11,0.0909090909090909,0.671517273894492,0.984813850201438,0,0,0,0,0,0,0.909090909090909,0.0909090909090909,1996.81818181818,0.131561289519919,0.132737438069433,0.480980408560211,0.867877524791953,0.288502198544685,0.19597987556554,0.5,0.5,0,0.142857142857143,0,0,1990.27272727273,0.488376199195994,0.55771015055244,0.265801087140738,0.36268517430322,0.19597987556554,0.868438710480081,0.288502198544685,0.501815778909412,0.480980408560211,0.867877524791953,0.132737438069433,0,0,0,0,0.0909090909090909,0.0909090909090909,0.454545454545455,0.181818181818182,0,0,0.181818181818182,0,0.0909090909090909,0,0.272727272727273,0.181818181818182,0,0,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.272727272727273,0.818181818181818,0.545454545454545,0.272727272727273,0.0909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.727272727272727,0,0.181818181818182,0.363636363636364,0,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0,0.100443689851752,0.181818181818182,0,0,0,0,0.0909090909090909,0.818181818181818,0.363636363636364,0.636363636363636,0.727272727272727,0.0909090909090909,0.454545454545455,0.727272727272727,0.454545454545455,0.727272727272727,0.363636363636364,0.363636363636364,0,0.818181818181818,0.636363636363636,0.363636363636364
"577","133_25","section 8",5,"young_kid",11,0.545454545454545,0.671517273894492,0.980344063081509,0,0.154545454545455,0,0.483333333333333,0,0.454545454545455,0.909090909090909,0.0909090909090909,1996.45454545455,0.17776244358848,0.200375288328794,0.549188021495303,0.932212470761425,0.399885207246369,0.141390462568376,0.666666666666667,0,1,0.5,1,0,1986.45454545455,0.296514120940425,0.637383029202788,0.215978961577674,0.405532632461279,0.141390462568376,0.82223755641152,0.399885207246369,0.545208774443636,0.549188021495303,0.932212470761425,0.200375288328794,0,0,0,0,0,0.181818181818182,0.272727272727273,0.272727272727273,0,0,0,0,0,0.0909090909090909,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455,0,0.196983862201346,0.545454545454545,0.454545454545455,0.272727272727273,0.454545454545455,0.454545454545455,0,0.363636363636364,0.636363636363636,0.181818181818182,0.272727272727273,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.272727272727273,0,0.363636363636364,0.0909090909090909,0,0.108910249457397,0.0909090909090909,0,0,0,0,0.0909090909090909,0.636363636363636,0.454545454545455,0.454545454545455,0.818181818181818,0.181818181818182,0.545454545454545,0.727272727272727,0.545454545454545,0.636363636363636,0.545454545454545,0.636363636363636,0,0.818181818181818,0.454545454545455,0.363636363636364
"578","133_26","section 8",5,"young_kid",11,0.363636363636364,0.671517273894492,0.945984012775476,0,0.0636363636363636,0,0.3,0,0.272727272727273,1,0,1997,0.175074049218177,0.157757733983283,0.49901892364675,0.899487178083582,0.360911959863559,0.165921230853986,0.6,0.4,1,0.125,1,0,1989.36363636364,0.715122291679848,1.0888626748881,0.193834246578273,0.374025324162006,0.165921230853986,0.824925950781823,0.360911959863559,0.523705443697841,0.49901892364675,0.899487178083582,0.157757733983283,0,0,0,0,0,0.363636363636364,0.363636363636364,0.0909090909090909,0,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.363636363636364,0.0909090909090909,0,0.636363636363636,0.0909090909090909,0,0.196983862201346,0.818181818181818,0.636363636363636,0.0909090909090909,0.181818181818182,0.818181818181818,0,0.181818181818182,0.636363636363636,0.181818181818182,0,0.545454545454545,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.191352780760843,0.181818181818182,0,0,0,0,0,1,0.727272727272727,0.545454545454545,1,0,0.909090909090909,0.545454545454545,0.818181818181818,0.636363636363636,0.363636363636364,0.545454545454545,0.0909090909090909,0.636363636363636,0.545454545454545,0.545454545454545
"579","133_27","section 8",5,"young_kid",11,0.272727272727273,0.671517273894492,0.967496410198042,0,0.0272727272727273,0,0.1,0,0.0909090909090909,1,0,1996.63636363636,0.166295469205868,0.158044416537223,0.509472396915541,0.935378206167983,0.393306965090715,0.14484463450864,0.75,0.5,0,0.142857142857143,0,0,1989,0.386631157696829,0.65066184231118,0.211273049103263,0.418344064777562,0.14484463450864,0.833704530794132,0.393306965090715,0.491928532818758,0.509472396915541,0.935378206167983,0.158044416537223,0,0,0,0,0,0.181818181818182,0.272727272727273,0.181818181818182,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.363636363636364,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.545454545454545,0.363636363636364,0.200923501479026,0.454545454545455,0.454545454545455,0,0.454545454545455,0.454545454545455,0.181818181818182,0.0909090909090909,0.272727272727273,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.454545454545455,0,0.181818181818182,0,0.363636363636364,0.181818181818182,0.0909090909090909,0.208596783761901,0.272727272727273,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.727272727272727,0.636363636363636,0.454545454545455,0.909090909090909,0,0.818181818181818,0.909090909090909,0.363636363636364,0.545454545454545,0.363636363636364,0.636363636363636,0,0.636363636363636,0.727272727272727,0.636363636363636
"580","133_28","section 8",5,"young_kid",11,0.272727272727273,0.671517273894492,0.994869668793733,0,0.0363636363636364,0,0.133333333333333,0,0.181818181818182,1,0,1996.63636363636,0.166540342561219,0.189144880591573,0.577278189052419,0.972057974626079,0.397888232215129,0.158404714698015,1,0.5,0,0.166666666666667,0.5,0,1990.18181818182,0.601749245437921,1.35443893705592,0.234372213286618,0.532966856832728,0.158404714698015,0.833459657438781,0.397888232215129,0.457807518927204,0.577278189052419,0.972057974626079,0.189144880591573,0,0,0,0,0.0909090909090909,0.0909090909090909,0.454545454545455,0.272727272727273,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.272727272727273,0.363636363636364,0,0,0.363636363636364,0.454545454545455,0.181818181818182,0.636363636363636,0.363636363636364,0,0.0909090909090909,0.818181818181818,0.181818181818182,0.454545454545455,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0.181818181818182,0.181818181818182,0,0.284919037595878,0,0,0,0,0.0909090909090909,0.0909090909090909,0.636363636363636,0.454545454545455,0.363636363636364,0.818181818181818,0,0.454545454545455,0.545454545454545,0.454545454545455,0.363636363636364,0.363636363636364,0.454545454545455,0,1,0.636363636363636,0.363636363636364
"581","133_29","section 8",5,"young_kid",11,0.181818181818182,0.671517273894492,0.977517100439132,0,0,0,0,0,0,1,0,1996.63636363636,0.1363541774611,0.143757752042173,0.500696749392895,0.87495753344856,0.331797238839061,0.188285096052127,0.8,0.2,1,0.166666666666667,0,0,1989.81818181818,0.776169316579348,1.18181436664684,0.267612182269157,0.442373863717521,0.188285096052127,0.8636458225389,0.331797238839061,0.419398624213753,0.500696749392895,0.87495753344856,0.143757752042173,0,0,0,0,0.272727272727273,0.181818181818182,0.181818181818182,0.272727272727273,0,0.0909090909090909,0.0909090909090909,0,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.363636363636364,0.363636363636364,0,0.0909090909090909,0.272727272727273,0.503200314505313,0,0.818181818181818,0.181818181818182,0.203673247374996,0.181818181818182,0.727272727272727,0.363636363636364,0.0909090909090909,0.363636363636364,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.181818181818182,0,0.181818181818182,0,0,0,0.181818181818182,0,0.0909090909090909,0,0.0909090909090909,0,0.818181818181818,0.636363636363636,0.454545454545455,0.727272727272727,0,0.727272727272727,0.818181818181818,0.454545454545455,0.636363636363636,0.363636363636364,0.272727272727273,0.0909090909090909,0.727272727272727,0.818181818181818,0.454545454545455
"582","133_3","section 8",5,"young_kid",12,0,0.671517273894492,NA,0,0,0,NA,0,0,0,0,1996.75,0.156849056510318,0.141912009183953,0.503587611198012,0.938060189483257,0.336055712667942,0.165929075305213,1,1,NA,0,NA,1,1992.33333333333,0.570256732592941,0.426028587227558,0.226913735740081,0.432503465413655,0.165929075305213,0.843150943489682,0.336055712667942,0.49715775824398,0.503587611198012,0.938060189483257,0.141912009183953,0,0,0,0,0.0833333333333333,0.416666666666667,0.333333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.0833333333333333,0,0,0.25,0.0833333333333333,0,0.0833333333333333,0,0.333333333333333,0.5,0.0833333333333333,0.0972352070179009,0.457761394687239,0.37793362162987,0.35084654302244,0.541890968926127,0.370935021365457,0.270033810093746,0.269878186810452,0.833333333333333,0.0833333333333333,0.333333333333333,0.25,0,0.166666666666667,0,0.0833333333333333,0,0.0833333333333333,0,0.166666666666667,0.0153480855672093,0,0.166666666666667,0.170298669852806,0.166666666666667,0,0.25,0,0.333333333333333,0,0.557301854994412,0.541648404347287,0.458463078078684,0.644619515438406,0.171616080377983,0.374979033730638,0.642084343430672,0.631200926482352,0.881120238676218,0.621723362082184,0.703100579552866,0.00518865148098412,0.895055181211324,0.626857029445622,0.451754291780835
"583","133_30","section 8",5,"young_kid",11,0.272727272727273,0.671517273894492,0.905863216822963,0,0.0818181818181818,0,0.3,0,0.181818181818182,1,0,1996.63636363636,0.180934901447997,0.177893228039078,0.533881854354151,0.939884477512958,0.397280727281587,0.144051328456594,NA,NA,NA,0,NA,0,1991.18181818182,0.59302824188085,0.4647584587937,0.208969511332498,0.426225648455183,0.144051328456594,0.819065098552003,0.397280727281587,0.514656343799718,0.533881854354151,0.939884477512958,0.177893228039078,0,0,0,0,0,0.636363636363636,0.181818181818182,0.181818181818182,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.0909090909090909,0.0909090909090909,0,0.272727272727273,0.272727272727273,0,0.272727272727273,0.636363636363636,0.363636363636364,0.272727272727273,0.363636363636364,0.545454545454545,0.0909090909090909,0,0.818181818181818,0.0909090909090909,0.363636363636364,0.272727272727273,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0,0,0.0909090909090909,0.0180011585483058,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.636363636363636,0.454545454545455,0.545454545454545,0.818181818181818,0.0909090909090909,0.181818181818182,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.454545454545455,0.181818181818182,0.636363636363636,0.727272727272727,0.454545454545455
"584","133_31","section 8",5,"young_kid",11,0.272727272727273,0.671517273894492,0.913990634083483,0,0,0,0,0,0,1,0,1996.81818181818,0.174950235591341,0.188882883172128,0.587400828322323,0.959921775397476,0.413910982110843,0.161350129034847,0.333333333333333,0.333333333333333,NA,0.125,0,0,1989.18181818182,0.549423224095493,0.65066184231118,0.226742592062783,0.51656980568512,0.161350129034847,0.825049764408659,0.413910982110843,0.474147148094671,0.587400828322323,0.959921775397476,0.188882883172128,0,0,0,0,0.181818181818182,0.181818181818182,0.272727272727273,0.181818181818182,0,0,0,0,0,0.181818181818182,0,0.272727272727273,0.272727272727273,0.0909090909090909,0,0.636363636363636,0.181818181818182,0,0.272727272727273,0.272727272727273,0.727272727272727,0.181818181818182,0.727272727272727,0.181818181818182,0.0909090909090909,0,0.818181818181818,0.363636363636364,0.272727272727273,0.181818181818182,0.181818181818182,0.0909090909090909,0,0,0.272727272727273,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0.112712367904019,0,0.0909090909090909,0,0,0,0,0.545454545454545,0.363636363636364,0.545454545454545,1,0,0.545454545454545,0.727272727272727,0.636363636363636,0.818181818181818,0.272727272727273,0.272727272727273,0.181818181818182,0.818181818181818,0.502025850304315,0.454545454545455
"585","133_32","section 8",5,"young_kid",11,0.363636363636364,0.671517273894492,0.904745715787852,0,0.118181818181818,0,0.525,0,0.363636363636364,1,0,1997,0.158711345334084,0.15366017875075,0.497347439766137,0.894241658494025,0.340032935177698,0.188817013571432,1,0.333333333333333,NA,0.25,0,0,1990.36363636364,0.508725207495827,0.37180676703496,0.23099567447427,0.36049002770349,0.188817013571432,0.841288654665916,0.340032935177698,0.534850217458092,0.497347439766137,0.894241658494025,0.15366017875075,0,0,0,0,0.181818181818182,0.181818181818182,0.272727272727273,0.0909090909090909,0,0,0.181818181818182,0,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0,0.363636363636364,0.454545454545455,0.272727272727273,0.181818181818182,0.545454545454545,0.454545454545455,0.181818181818182,0.272727272727273,0.636363636363636,0.0909090909090909,0.272727272727273,0.363636363636364,0.0909090909090909,0,0,0,0.272727272727273,0,0.181818181818182,0,0.0909090909090909,0.181818181818182,0,0.363636363636364,0.181818181818182,0,0.181818181818182,0,0.0909090909090909,0,0.727272727272727,0.454545454545455,0.454545454545455,0.909090909090909,0,0.454545454545455,0.636363636363636,0.727272727272727,0.454545454545455,0.636363636363636,0.727272727272727,0.0909090909090909,0.909090909090909,0.363636363636364,0.272727272727273
"586","133_33","section 8",5,"young_kid",11,0.181818181818182,0.671517273894492,0.957618136834216,0,0.0545454545454545,0,0.45,0,0.181818181818182,1,0,1996.63636363636,0.138654431697922,0.136316971939233,0.511378103127342,0.896657321292091,0.332207873449132,0.199163006665453,1,0,NA,0,NA,0,1991.27272727273,0.72384329523692,0.4647584587937,0.247664515205374,0.382080608541522,0.199163006665453,0.861345568302078,0.332207873449132,0.502133761697722,0.511378103127342,0.896657321292091,0.136316971939233,0,0,0,0,0.181818181818182,0.454545454545455,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0,0,0.181818181818182,0.272727272727273,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.454545454545455,0.272727272727273,0.0909090909090909,0.272727272727273,0.727272727272727,0.727272727272727,0.454545454545455,0.363636363636364,0.545454545454545,0.272727272727273,0.0909090909090909,0.818181818181818,0.272727272727273,0.272727272727273,0.181818181818182,0,0,0,0,0,0,0.0909090909090909,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0.181818181818182,0.818181818181818,0.909090909090909,0,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.545454545454545,0.727272727272727,0,0.818181818181818,0.592934941213406,0.545454545454545
"587","133_34","section 8",5,"young_kid",11,0.0909090909090909,0.671517273894492,0.984813850201438,0,0.00909090909090909,0,0.1,0,0.0909090909090909,1,0,1996.54545454545,0.187882605692126,0.185391991430959,0.575855421641802,0.967363923181807,0.413712617758469,0.133414686020518,1,0,NA,0,NA,0,1991,0.549423224095493,0.55771015055244,0.200295058623168,0.457928162926438,0.133414686020518,0.812117394307874,0.413712617758469,0.523801011884488,0.575855421641802,0.967363923181807,0.185391991430959,0,0,0,0,0.0909090909090909,0.272727272727273,0.272727272727273,0.0909090909090909,0,0.181818181818182,0,0,0.0909090909090909,0,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0,0.0909090909090909,0.545454545454545,0,0.0909090909090909,0.545454545454545,0.454545454545455,0.181818181818182,0.454545454545455,0.545454545454545,0.0909090909090909,0.181818181818182,0.818181818181818,0.272727272727273,0.272727272727273,0.181818181818182,0.181818181818182,0,0,0,0,0,0.272727272727273,0,0.181818181818182,0,0.181818181818182,0.181818181818182,0.181818181818182,0,0,0,0.181818181818182,0,0.818181818181818,0.545454545454545,0.454545454545455,0.818181818181818,0.0909090909090909,0.636363636363636,0.545454545454545,0.636363636363636,0.636363636363636,0.454545454545455,0.727272727272727,0,0.909090909090909,0.272727272727273,0.363636363636364
"588","133_35","section 8",5,"young_kid",11,0.272727272727273,0.671517273894492,0.89509291201939,0,0.00909090909090909,0,0.0333333333333333,0,0.0909090909090909,1,0,1996.81818181818,0.154880140255634,0.147030381905835,0.507378841266541,0.879641657089655,0.343270088332135,0.203584435901861,0,0.2,0,0.222222222222222,0.666666666666667,0,1989.27272727273,0.508725207495827,0.916238104479008,0.263187917024084,0.433662248083807,0.203584435901861,0.845119859744366,0.343270088332135,0.433939073590444,0.507378841266541,0.879641657089655,0.147030381905835,0,0,0,0,0.0909090909090909,0.363636363636364,0.0909090909090909,0.181818181818182,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0,0.12124045167542,0.727272727272727,0.454545454545455,0.272727272727273,0.272727272727273,0.636363636363636,0.181818181818182,0.272727272727273,1,0.181818181818182,0,0.454545454545455,0,0.272727272727273,0.181818181818182,0,0,0,0.272727272727273,0,0.363636363636364,0.272727272727273,0.0909090909090909,0.199279950343261,0.272727272727273,0,0,0,0,0.0909090909090909,0.636363636363636,0.545454545454545,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.727272727272727,0.909090909090909,0.636363636363636,0.636363636363636,0.545454545454545,0,0.727272727272727,0.545454545454545,0.454545454545455
"589","133_36","section 8",5,"young_kid",11,0.363636363636364,0.671517273894492,0.945508795268869,0,0.127272727272727,0,0.375,0,0.272727272727273,1,0.0909090909090909,1996.72727272727,0.140956366744975,0.141039522610373,0.480255923779717,0.893056641101399,0.325999064511642,0.210740467347968,0.5,0.5,NA,0,NA,0,1990.54545454545,0.427329174296495,0.37180676703496,0.252043276965099,0.416485312209902,0.210740467347968,0.859043633255025,0.325999064511642,0.454543141866274,0.480255923779717,0.893056641101399,0.141039522610373,0,0,0,0,0.272727272727273,0.181818181818182,0.181818181818182,0.181818181818182,0,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0.0909090909090909,0,0.363636363636364,0.454545454545455,0,0.196983862201346,0.272727272727273,0.545454545454545,0.291832592388117,0.727272727272727,0.181818181818182,0,0.0909090909090909,0.818181818181818,0.181818181818182,0.363636363636364,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.201850974259463,0.0909090909090909,0.0909090909090909,0.28953089408131,0.0909090909090909,0,0.0909090909090909,0,0.272727272727273,0,0.636363636363636,0.363636363636364,0.454545454545455,0.909090909090909,0,0.454545454545455,0.636363636363636,0.272727272727273,0.454545454545455,0.363636363636364,0.727272727272727,0.0909090909090909,0.703696561321445,0.592934941213406,0.454545454545455
"590","133_37","section 8",5,"young_kid",11,0.181818181818182,0.671517273894492,0.892595248664893,0,0.00909090909090909,0,0.15,0,0.0909090909090909,1,0,1996.90909090909,0.155069730307585,0.144814465218446,0.521214564749741,0.921177795337042,0.329282482964552,0.16929656067704,0.666666666666667,0.333333333333333,NA,0.125,0,0,1989.09090909091,0.325584132797329,0.916238104479008,0.211700900004064,0.339310520388499,0.16929656067704,0.844930269692415,0.329282482964552,0.575585491667073,0.521214564749741,0.921177795337042,0.144814465218446,0,0,0,0,0.0909090909090909,0.363636363636364,0.363636363636364,0.0909090909090909,0,0,0,0,0.363636363636364,0,0.0909090909090909,0,0,0,0.181818181818182,0.363636363636364,0.454545454545455,0,0.181818181818182,0.636363636363636,0.321382132687131,0.363636363636364,0.363636363636364,0.636363636363636,0.363636363636364,0.272727272727273,0.727272727272727,0.0909090909090909,0.181818181818182,0.363636363636364,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0.272727272727273,0,0.0909090909090909,0,0.181818181818182,0,0.545454545454545,0.545454545454545,0.363636363636364,0.545454545454545,0,0.545454545454545,0.818181818181818,0.727272727272727,0.818181818181818,0.363636363636364,0.636363636363636,0,0.818181818181818,0.636363636363636,0.636363636363636
"591","133_38","section 8",5,"young_kid",11,0.272727272727273,0.671517273894492,0.982651153340356,0,0.0363636363636364,0,0.2,0,0.181818181818182,1,0,1996.90909090909,0.200277978562716,0.201849214856966,0.585614172464193,0.971399092984128,0.443545821429652,0.129486138498322,0.5,0,NA,0.25,0,0,1990.27272727273,0.561051228838255,0.730334720961528,0.189471667943445,0.372756141660659,0.129486138498322,0.799722021437284,0.443545821429652,0.620827215152421,0.585614172464193,0.971399092984128,0.201849214856966,0,0,0,0,0.272727272727273,0.0909090909090909,0.272727272727273,0.181818181818182,0,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0.363636363636364,0.636363636363636,0.727272727272727,0.272727272727273,0.363636363636364,0.636363636363636,0.0909090909090909,0.181818181818182,0.454545454545455,0.0909090909090909,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0.272727272727273,0,0.454545454545455,0.454545454545455,0.363636363636364,0.909090909090909,0.0909090909090909,0.636363636363636,0.727272727272727,0.545454545454545,0.545454545454545,0.818181818181818,0.636363636363636,0,0.818181818181818,0.272727272727273,0.272727272727273
"592","133_39","section 8",5,"young_kid",11,0.181818181818182,0.671517273894492,0.9776289876255,0,0,0,0,0,0,0.909090909090909,0.0909090909090909,1996.72727272727,0.160816091521106,0.148494450344444,0.478111695956596,0.817776784114767,0.362300244809522,0.243037335879451,1,0.333333333333333,NA,0,0,0,1988.72727272727,0.305235124497496,1.00918979623775,0.298281890357506,0.337470613444198,0.243037335879451,0.839183908478894,0.362300244809522,0.421505362136105,0.478111695956596,0.817776784114767,0.148494450344444,0,0,0,0,0,0,0.545454545454545,0.0909090909090909,0,0,0,0.0909090909090909,0.181818181818182,0,0,0,0.0909090909090909,0.272727272727273,0,0.454545454545455,0.272727272727273,0,0.181818181818182,0.636363636363636,0.545454545454545,0.0909090909090909,0.545454545454545,0.363636363636364,0.0909090909090909,0.181818181818182,0.636363636363636,0,0.454545454545455,0.272727272727273,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.375828128504969,0,0,0,0,0,0.0909090909090909,0.727272727272727,0.272727272727273,0.636363636363636,0.909090909090909,0.0909090909090909,0.454545454545455,0.727272727272727,0.636363636363636,0.818181818181818,0.454545454545455,0.727272727272727,0,0.794605652230536,0.502025850304315,0.454545454545455
"593","133_4","section 8",5,"young_kid",12,0.0833333333333333,0.671517273894492,0.995939867233832,0,0,0,0,0,0,0,0,1996.75,0.13787038939513,0.134434860146275,0.467521418599051,0.820441738196193,0.310854462219305,0.206175872487342,0.333333333333333,0.666666666666667,0.333333333333333,0.25,0,1,1990.66666666667,0.391718409771787,0.596440022118582,0.261119557013418,0.389387799134119,0.206175872487342,0.86212961060487,0.310854462219305,0.416337440020461,0.467521418599051,0.820441738196193,0.134434860146275,0,0,0,0,0.0833333333333333,0.166666666666667,0.25,0.25,0,0,0.25,0.25,0,0,0,0.0833333333333333,0,0.166666666666667,0,0.416666666666667,0.416666666666667,0,0.166666666666667,0.416666666666667,0.5,0.10084654302244,0.583333333333333,0.416666666666667,0.25,0.0833333333333333,0.666666666666667,0.166666666666667,0.25,0.416666666666667,0,0,0,0,0.0833333333333333,0,0.166666666666667,0,0.0833333333333333,0,0.0833333333333333,0.1789636879877,0.0833333333333333,0,0,0,0.0833333333333333,0,0.916666666666667,0.583333333333333,0.5,0.833333333333333,0.0833333333333333,0.5,0.75,0.583333333333333,0.666666666666667,0.25,0.5,0.0833333333333333,0.75,0.75,0.25
